filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
trap1100.wav,0.6031944155693054,2011.3131861185013,2262.541083063691,4322.840527041409,0.05689685927825077,5.1311540603637695,trap
trap1101.wav,0.5861609578132629,1592.9665229582056,1955.5456626345022,3311.0799783523607,0.03993324303405573,5.186161041259766,trap
trap1102.wav,0.5135796666145325,1857.7262526213485,1991.2325373094752,3722.0774931066176,0.06953397107198142,-1.1539727449417114,trap
trap1103.wav,0.4179370701313019,1688.5609495629226,1746.345904283398,3259.0136265238,0.08453388036958204,-7.9155755043029785,trap
trap1104.wav,0.6029514670372009,2039.211790570109,2260.5780956096964,4337.30710623065,0.06017423930921053,5.074110984802246,trap
trap1105.wav,0.5849531292915344,1689.3449647743846,1999.336136724723,3501.4454939047987,0.04450086469620743,4.548091411590576,trap
trap1106.wav,0.5438851118087769,1858.282025718522,2075.003953575245,3837.6101278299147,0.057051809210526314,2.4763357639312744,trap
trap1107.wav,0.3679576814174652,1697.057853535712,1644.761848499443,3125.0477699303406,0.09515437548374613,-11.308028221130371,trap
trap1108.wav,0.6205055713653564,1890.2234715714023,2197.488601054357,4113.0251290997485,0.05140180558243034,5.6385087966918945,trap
trap1109.wav,0.5909265279769897,1774.2440150918471,2067.04310546826,3705.3275943909634,0.05065502249419505,4.7209296226501465,trap
trap111.wav,0.4184035062789917,3053.537943484194,2623.6876657222347,5899.930990591138,0.12947616340944273,-2.782966136932373,trap
trap1110.wav,0.5791951417922974,1937.904624634862,2172.946857605473,4007.359101381095,0.05375704455301858,4.709480285644531,trap
trap1111.wav,0.47502943873405457,1827.6238685325127,1916.2709369758727,3653.661240143673,0.07861479295665634,-7.474995136260986,trap
trap1112.wav,0.6048024892807007,1988.1088451725052,2259.4178737469138,4249.80763532798,0.05693238438467492,-6.883594512939453,trap
trap1113.wav,0.2690349519252777,896.3607618316203,755.6152815351124,1516.1241655379256,0.056323166602167185,-20.405044555664062,trap
trap1114.wav,0.37702009081840515,1264.5487937219464,1305.4450187770453,2500.3515473829334,0.05519467758320434,1.1988036632537842,trap
trap1115.wav,0.45913347601890564,2030.3917544890921,2096.167213893319,4154.608210985874,0.07276902331656347,1.2719823122024536,trap
